ID,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,label
6335,1.0,1.0,1.0,179.0,239.0,239.0,199.0,177.1588,166.0188,239.1757,65.1345,66.772,199.0,199.0,1.0,1152.0,0.0,278.0,0.1386,0.1386,0.0179,5.0,3.0,1.0,1.0
6336,1.0,0.0,1.0,239.0,139.0,139.0,139.0,89.6688,62.5979,87.0057,6.8007,2.9155,139.0,139.0,0.0,0.0,1.0,179.0,0.0457,0.4907,0.0052,5.0,6.0,4.0,2.0
6337,1.0,1.0,1.0,99.0,199.0,199.0,139.0,220.953,108.0104,299.2825,71.7809,81.3019,338.0,338.0,1.0,1013.0,1.0,3479.0,0.0687,0.1162,0.0429,4.0,1.0,1.0,2.0
6338,1.0,0.0,1.0,319.0,139.0,139.0,219.0,86.338,127.7204,117.2732,36.1836,11.4127,139.0,139.0,1.0,677.0,0.0,139.0,-0.0316,-0.0861,0.0113,8.0,6.0,5.0,1.0
6339,1.0,1.0,1.0,278.0,219.0,219.0,99.0,366.0123,0.0,403.1241,34.6446,53.4439,537.0,537.0,1.0,934.0,1.0,516.0,0.5623,0.5623,0.0633,5.0,6.0,1.0,2.0
6340,1.0,0.0,0.0,179.0,80.0,80.0,139.0,87.5357,221.5141,57.0088,28.6094,29.0043,80.0,80.0,1.0,1749.0,0.0,0.0,0.2689,0.5094,0.0097,3.0,7.0,3.0,1.0
6341,2.0,0.0,0.0,119.0,99.0,258.0,139.0,384.5939,179.5341,361.0125,31.6741,41.0122,258.0,129.0,0.0,0.0,0.0,0.0,0.1213,0.0723,0.0288,6.0,2.0,5.0,0.0
6342,1.0,1.0,0.0,179.0,179.0,179.0,258.0,40.1404,138.8254,45.2217,18.0693,11.7047,179.0,179.0,0.0,0.0,1.0,179.0,0.199,0.111,0.0393,3.0,2.0,2.0,1.0
6343,1.0,0.0,1.0,139.0,100.0,100.0,139.0,226.6787,468.3418,148.2161,85.6344,77.7817,100.0,100.0,0.0,0.0,0.0,200.0,0.1557,0.2842,0.0048,6.0,7.0,5.0,0.0
6344,1.0,1.0,1.0,139.0,119.0,119.0,159.0,106.48,196.5204,158.4961,45.0,56.573,139.0,139.0,1.0,1791.0,1.0,517.0,0.1859,0.1224,0.0139,4.0,4.0,1.0,0.0
6345,1.0,1.0,0.0,0.0,99.0,99.0,159.0,0.0,100.4502,0.0,10.4043,19.3132,99.0,99.0,1.0,298.0,0.0,0.0,0.1661,0.356,0.0831,7.0,4.0,2.0,1.0
6346,1.0,1.0,0.0,298.0,119.0,119.0,139.0,241.2494,238.7179,173.0462,73.7902,68.6477,119.0,119.0,0.0,0.0,0.0,0.0,0.0209,0.2094,0.0122,7.0,1.0,4.0,0.0
6347,1.0,1.0,0.0,99.0,139.0,139.0,199.0,204.7877,119.1774,139.4633,66.9104,90.2344,139.0,139.0,0.0,0.0,0.0,0.0,0.0423,0.0723,0.0207,4.0,10.0,3.0,1.0
6348,1.0,1.0,0.0,80.0,80.0,80.0,139.0,392.699,533.496,304.5817,91.325,98.1542,99.0,99.0,1.0,1132.0,0.0,99.0,-0.0149,0.3536,0.0074,9.0,10.0,8.0,1.0
6349,1.0,1.0,0.0,219.0,179.0,179.0,278.0,159.576,178.5028,147.1666,9.2195,17.7341,179.0,179.0,0.0,0.0,1.0,556.0,0.385,0.409,0.0092,7.0,10.0,4.0,2.0
6350,1.0,1.0,0.0,179.0,219.0,219.0,199.0,205.548,201.562,69.8713,138.0145,139.0081,219.0,219.0,0.0,0.0,0.0,0.0,0.117,0.205,0.0157,7.0,10.0,5.0,1.0
6351,1.0,1.0,0.0,20.0,279.0,279.0,419.0,330.1367,0.0,423.8608,95.0276,83.1655,279.0,279.0,0.0,0.0,1.0,558.0,2.9147,2.9147,0.0317,5.0,10.0,3.0,2.0
6352,2.0,0.0,1.0,99.0,179.0,259.0,0.0,214.2954,0.0,268.1865,68.2367,46.5672,259.0,129.5,0.0,0.0,0.0,259.0,0.2334,0.1884,0.246,4.0,7.0,2.0,2.0
6353,1.0,1.0,1.0,199.0,139.0,139.0,358.0,236.8459,331.1654,134.9518,100.0562,47.6917,338.0,169.0,1.0,2903.0,0.0,676.0,0.3416,0.3596,0.0296,7.0,1.0,4.0,0.0
6354,1.0,1.0,0.0,279.0,438.0,438.0,20.0,144.105,83.6436,131.9735,41.503,83.8153,438.0,438.0,1.0,20.0,0.0,0.0,-0.3773,0.4872,0.0397,4.0,6.0,3.0,0.0
6355,1.0,1.0,0.0,179.0,259.0,259.0,199.0,168.6453,143.1477,122.0656,56.4026,81.391,259.0,259.0,1.0,199.0,0.0,0.0,0.1032,0.0882,0.0307,7.0,1.0,2.0,0.0
6356,1.0,0.0,1.0,398.0,239.0,239.0,179.0,225.5355,159.0503,214.3362,17.4141,10.5948,278.0,139.0,0.0,0.0,0.0,278.0,0.0377,0.0137,0.0104,5.0,3.0,3.0,1.0
6357,1.0,1.0,0.0,99.0,179.0,179.0,139.0,65.1556,370.7159,109.2932,40.7922,44.794,179.0,179.0,1.0,139.0,1.0,358.0,-0.0039,0.1206,0.0172,6.0,5.0,2.0,1.0
6358,1.0,1.0,0.0,99.0,99.0,99.0,139.0,157.0072,184.1854,202.6055,50.5,43.546,99.0,99.0,0.0,0.0,0.0,0.0,0.1982,0.1737,0.0118,6.0,7.0,3.0,0.0
6359,1.0,1.0,1.0,219.0,99.0,99.0,139.0,85.0323,140.1044,89.3197,25.4018,21.225,99.0,99.0,0.0,0.0,0.0,0.0,0.4052,0.4052,0.0422,4.0,5.0,1.0,2.0
6360,1.0,1.0,0.0,99.0,139.0,139.0,179.0,178.6008,214.2924,184.0245,8.1394,21.225,139.0,139.0,0.0,0.0,0.0,0.0,0.1771,0.0781,0.0279,5.0,8.0,3.0,0.0
6361,1.0,1.0,0.0,159.0,139.0,139.0,100.0,358.2335,122.2957,451.1186,88.5113,91.2688,139.0,139.0,0.0,0.0,0.0,0.0,0.1531,0.1286,0.0279,5.0,4.0,1.0,0.0
6362,1.0,1.0,1.0,99.0,179.0,179.0,159.0,284.6928,252.116,395.6122,112.43,108.2832,99.0,99.0,0.0,0.0,1.0,99.0,0.2536,0.1151,0.0231,4.0,2.0,1.0,2.0
6363,1.0,1.0,0.0,139.0,99.0,99.0,199.0,151.8898,357.2681,123.7942,56.6789,49.8523,99.0,99.0,0.0,0.0,0.0,0.0,0.1136,0.2226,0.0131,4.0,3.0,4.0,1.0
6364,1.0,0.0,1.0,219.0,119.0,119.0,199.0,144.17,131.6368,119.5408,58.5171,56.6149,119.0,119.0,0.0,0.0,1.0,100.0,0.1538,0.3358,0.0107,7.0,7.0,6.0,1.0
6365,2.0,1.0,0.0,139.0,119.0,238.0,398.0,1210.3161,115.7087,120.0708,33.1436,43.1856,238.0,119.0,0.0,0.0,1.0,0.0,0.2648,0.4818,0.133,4.0,7.0,3.0,2.0
6366,1.0,0.0,0.0,119.0,159.0,159.0,179.0,209.6115,366.4181,112.5877,109.9147,114.7661,159.0,159.0,0.0,0.0,0.0,0.0,0.0447,0.0482,0.0158,7.0,2.0,2.0,0.0
6367,1.0,1.0,1.0,99.0,139.0,139.0,139.0,138.5081,152.3327,102.5329,85.4283,81.2804,179.0,179.0,1.0,1094.0,0.0,0.0,0.0276,0.304,0.0429,5.0,3.0,4.0,0.0
6368,1.0,0.0,1.0,99.0,258.0,258.0,80.0,176.3434,87.6727,112.5389,73.5391,91.5601,258.0,258.0,0.0,0.0,0.0,0.0,0.2616,0.2326,0.0259,5.0,1.0,4.0,0.0
6369,1.0,1.0,0.0,99.0,318.0,318.0,139.0,376.0618,169.5361,419.1002,43.9118,71.6327,318.0,318.0,0.0,0.0,0.0,437.0,0.3253,0.5128,0.0648,6.0,10.0,1.0,2.0
6370,1.0,0.0,1.0,139.0,179.0,179.0,378.0,414.5148,153.5659,485.1742,69.8713,70.6116,179.0,179.0,0.0,0.0,0.0,358.0,0.1766,0.1386,0.0359,5.0,9.0,3.0,2.0
6371,1.0,1.0,0.0,80.0,80.0,80.0,139.0,24.1506,0.0,68.7677,73.6495,66.772,80.0,80.0,0.0,0.0,0.0,80.0,0.4074,0.4074,0.0166,4.0,3.0,1.0,0.0
6372,1.0,1.0,1.0,80.0,99.0,99.0,139.0,127.3283,175.0714,162.7913,72.0625,84.7894,179.0,179.0,1.0,2701.0,0.0,0.0,0.0652,0.0592,0.0171,6.0,7.0,1.0,0.0
6373,1.0,1.0,0.0,80.0,179.0,179.0,100.0,146.5307,56.6591,129.1395,79.8326,79.4512,179.0,179.0,1.0,378.0,0.0,0.0,0.2104,0.1194,0.0218,5.0,9.0,1.0,1.0
6374,1.0,1.0,0.0,239.0,279.0,279.0,179.0,163.0008,144.105,104.6948,76.787,75.4718,279.0,279.0,0.0,0.0,0.0,0.0,0.4999,0.4999,0.0226,7.0,2.0,5.0,1.0
6375,1.0,1.0,0.0,159.0,139.0,139.0,80.0,141.3833,557.3412,170.9064,27.1155,43.7379,139.0,139.0,0.0,0.0,0.0,0.0,0.1972,0.4082,0.0234,7.0,10.0,1.0,2.0
6376,1.0,1.0,0.0,80.0,99.0,99.0,99.0,192.814,117.4787,73.9797,129.5415,118.5422,119.0,119.0,1.0,218.0,0.0,119.0,0.2303,0.3223,0.0379,3.0,3.0,3.0,1.0
6377,1.0,1.0,0.0,219.0,119.0,119.0,238.0,650.0325,99.0316,661.465,43.4885,38.746,119.0,119.0,1.0,238.0,0.0,0.0,0.0353,0.1008,0.0123,6.0,4.0,2.0,0.0
6378,1.0,1.0,0.0,219.0,199.0,199.0,139.0,184.0,72.1405,134.6477,55.0681,63.4232,199.0,199.0,0.0,0.0,0.0,0.0,0.1245,0.1325,0.025,5.0,1.0,3.0,1.0
6379,1.0,1.0,0.0,258.0,238.0,238.0,199.0,753.5479,88.0511,841.0,81.0015,76.7936,139.0,139.0,2.0,636.0,0.0,735.0,0.0836,0.1066,0.0104,7.0,2.0,2.0,2.0
6380,1.0,1.0,0.0,119.0,119.0,119.0,159.0,1464.488,265.993,711.9452,1059.8968,45.6755,119.0,119.0,0.0,0.0,0.0,0.0,0.2198,0.4798,0.0559,5.0,5.0,2.0,1.0
6381,1.0,1.0,0.0,179.0,139.0,139.0,139.0,60.2993,111.1362,33.1059,47.1832,62.6139,139.0,139.0,0.0,0.0,0.0,0.0,0.0772,0.1077,0.0322,9.0,1.0,4.0,0.0
6382,1.0,1.0,0.0,179.0,139.0,139.0,99.0,247.5611,317.5,91.444,152.6385,158.1779,139.0,139.0,0.0,0.0,0.0,0.0,0.2526,0.1206,0.0318,6.0,4.0,3.0,0.0
6383,1.0,1.0,0.0,179.0,139.0,139.0,99.0,75.2363,185.8669,68.2642,24.8294,21.0772,139.0,139.0,1.0,397.0,0.0,0.0,0.1515,0.1515,0.022,4.0,7.0,4.0,2.0
6384,1.0,1.0,1.0,219.0,139.0,139.0,99.0,394.5257,343.3402,208.1178,185.529,186.6715,159.0,159.0,0.0,0.0,1.0,954.0,0.0915,0.1205,0.0129,5.0,3.0,4.0,1.0
6385,1.0,0.0,1.0,219.0,259.0,259.0,199.0,101.8455,338.5299,101.2126,57.6303,44.1277,259.0,259.0,1.0,537.0,1.0,119.0,0.0223,0.1853,0.0274,7.0,1.0,5.0,2.0
6386,1.0,1.0,0.0,239.0,80.0,80.0,258.0,181.4456,193.0006,155.8782,54.4266,66.0927,80.0,80.0,0.0,0.0,0.0,0.0,0.1441,0.1861,0.0155,6.0,6.0,3.0,2.0
6387,1.0,1.0,1.0,139.0,179.0,179.0,99.0,469.1175,251.5537,600.12,134.0382,130.5,199.0,199.0,0.0,0.0,0.0,1611.0,0.1356,0.0526,0.0223,6.0,5.0,1.0,2.0
6388,1.0,1.0,0.0,219.0,239.0,239.0,159.0,362.9687,0.0,397.3638,32.8101,32.871,20.0,20.0,1.0,159.0,0.0,20.0,1.7931,1.7931,0.0039,8.0,4.0,3.0,2.0
6389,1.0,1.0,0.0,119.0,99.0,99.0,99.0,154.0552,38.2001,149.8566,17.7341,35.0321,99.0,99.0,1.0,278.0,0.0,457.0,0.1613,0.2758,0.0163,6.0,4.0,3.0,1.0
6390,3.0,1.0,0.0,139.0,139.0,537.0,139.0,842.4525,104.2029,982.1324,144.1952,224.2237,537.0,179.0,0.0,0.0,0.0,0.0,0.1467,0.2507,0.0585,5.0,7.0,1.0,1.0
6391,2.0,1.0,1.0,259.0,179.0,418.0,279.0,144.0703,1033.2408,285.2402,143.7298,885.357,458.0,458.0,1.0,677.0,1.0,5838.0,1.016,0.962,0.0115,5.0,1.0,2.0,0.0
6392,2.0,1.0,0.0,219.0,159.0,239.0,239.0,71.1846,263.1316,107.0047,28.9007,43.5574,239.0,119.5,0.0,0.0,1.0,478.0,0.3553,0.3193,0.0318,4.0,2.0,3.0,1.0
6393,1.0,1.0,0.0,278.0,159.0,159.0,119.0,303.3752,305.3543,310.5382,17.7553,21.4767,159.0,159.0,0.0,0.0,0.0,0.0,0.2288,0.1748,0.0345,5.0,3.0,4.0,0.0
6394,1.0,1.0,1.0,139.0,258.0,258.0,278.0,448.5828,277.3793,506.2025,67.5148,69.6509,258.0,258.0,0.0,0.0,0.0,477.0,0.1611,0.3791,0.0259,7.0,9.0,1.0,1.0
6395,1.0,0.0,1.0,219.0,139.0,139.0,219.0,398.553,579.6141,363.0675,40.05,46.768,258.0,258.0,1.0,2028.0,1.0,258.0,0.0866,0.1586,0.032,8.0,4.0,7.0,2.0
6396,1.0,1.0,0.0,119.0,119.0,119.0,119.0,200.8109,150.6196,267.8544,66.4906,80.4254,119.0,119.0,0.0,0.0,0.0,238.0,0.2953,0.2083,0.0187,7.0,3.0,1.0,0.0
6397,2.0,1.0,1.0,99.0,119.0,218.0,139.0,418.116,249.3657,537.643,148.2228,139.3781,218.0,109.0,1.0,219.0,0.0,278.0,0.2003,0.1113,0.0218,6.0,4.0,1.0,1.0
6398,1.0,1.0,1.0,438.0,139.0,139.0,299.0,385.331,93.2269,380.2552,26.8794,84.2882,259.0,129.5,0.0,0.0,1.0,1314.0,1.525,1.525,0.0065,6.0,5.0,4.0,1.0
6399,1.0,1.0,1.0,0.0,219.0,219.0,199.0,630.914,225.8462,665.4961,30.6023,23.5053,139.0,139.0,2.0,338.0,0.0,0.0,-0.0303,0.0422,0.01,7.0,4.0,4.0,0.0
6400,1.0,1.0,0.0,179.0,179.0,179.0,179.0,144.5424,249.8024,148.4082,20.5973,6.0208,179.0,179.0,0.0,0.0,0.0,0.0,0.1442,0.1397,0.0653,4.0,2.0,4.0,1.0
6401,1.0,1.0,0.0,80.0,139.0,139.0,99.0,93.0484,80.7233,85.5862,45.1885,55.211,139.0,139.0,0.0,0.0,0.0,0.0,0.3301,0.1991,0.0305,7.0,4.0,1.0,1.0
6402,3.0,1.0,0.0,99.0,99.0,457.0,80.0,121.7641,120.6493,96.8814,33.6823,54.3622,199.0,199.0,2.0,1352.0,0.0,199.0,0.5989,0.6934,0.0405,4.0,1.0,4.0,2.0
6403,1.0,1.0,0.0,139.0,258.0,258.0,239.0,79.6273,104.1453,189.9526,115.9526,111.8939,318.0,318.0,0.0,0.0,1.0,794.0,0.1361,0.0001,0.0501,5.0,7.0,4.0,1.0
6404,1.0,1.0,0.0,119.0,139.0,139.0,199.0,288.0946,0.0,312.4436,21.1009,20.1804,914.0,457.0,0.0,0.0,1.0,1828.0,0.121,0.121,0.1513,6.0,6.0,1.0,2.0
6405,2.0,1.0,0.0,139.0,199.0,338.0,159.0,868.4752,101.5197,932.4382,63.0317,42.8777,338.0,169.0,0.0,0.0,0.0,0.0,0.1437,0.1437,0.037,10.0,8.0,1.0,1.0
6406,1.0,1.0,0.0,119.0,80.0,80.0,119.0,40.6602,175.6851,56.4004,32.1442,46.8722,80.0,80.0,0.0,0.0,0.0,0.0,0.1491,0.2456,0.0183,6.0,9.0,3.0,2.0
6407,1.0,1.0,1.0,159.0,278.0,278.0,99.0,89.8568,143.1861,140.0036,58.9788,63.5079,179.0,179.0,0.0,0.0,1.0,358.0,0.1698,0.2243,0.0563,4.0,2.0,1.0,1.0
6408,1.0,1.0,1.0,199.0,139.0,139.0,99.0,196.5229,527.5341,338.7152,141.1427,144.0139,159.0,159.0,0.0,0.0,0.0,1431.0,0.143,0.1875,0.0106,7.0,1.0,2.0,1.0
6409,2.0,1.0,1.0,139.0,219.0,438.0,259.0,322.2484,235.534,326.6956,8.7464,152.1184,438.0,219.0,0.0,0.0,1.0,4732.0,0.0829,0.0334,0.0403,5.0,5.0,2.0,2.0
6410,2.0,1.0,1.0,99.0,80.0,179.0,99.0,121.6028,277.5288,38.0526,84.0015,79.7621,80.0,80.0,2.0,1033.0,1.0,676.0,0.2701,0.2731,0.0081,6.0,9.0,4.0,2.0
6411,1.0,1.0,0.0,258.0,159.0,159.0,199.0,241.1001,72.4189,175.2313,67.9117,84.5237,159.0,159.0,0.0,0.0,0.0,0.0,0.132,0.0785,0.0349,5.0,3.0,2.0,0.0
6412,1.0,1.0,0.0,219.0,219.0,219.0,457.0,59.0085,139.858,24.6982,50.6211,52.6522,219.0,219.0,0.0,0.0,0.0,0.0,0.136,0.2235,0.022,8.0,1.0,7.0,0.0
6413,1.0,1.0,0.0,219.0,239.0,239.0,199.0,146.5341,142.088,104.7855,48.3451,46.3276,239.0,239.0,0.0,0.0,0.0,0.0,0.0114,0.0639,0.0409,6.0,1.0,3.0,0.0
6414,2.0,0.0,1.0,239.0,199.0,378.0,99.0,218.8024,464.7819,155.1161,62.572,128.0625,378.0,189.0,1.0,99.0,0.0,0.0,0.0162,0.0957,0.0412,6.0,5.0,6.0,0.0
6415,1.0,1.0,0.0,179.0,99.0,99.0,258.0,63.0714,218.5006,50.9902,61.2148,67.0559,99.0,99.0,1.0,417.0,0.0,0.0,0.3323,0.3323,0.0222,7.0,1.0,7.0,2.0
6416,1.0,1.0,0.0,0.0,139.0,139.0,119.0,0.0,227.5659,0.0,169.4462,192.8989,139.0,139.0,1.0,119.0,0.0,0.0,0.0729,0.3264,0.0139,4.0,4.0,2.0,0.0
6417,1.0,1.0,0.0,99.0,159.0,159.0,99.0,584.5864,319.8066,708.7694,125.1958,130.745,159.0,159.0,0.0,0.0,0.0,0.0,0.1887,0.2497,0.0248,7.0,5.0,3.0,0.0
6418,1.0,1.0,0.0,179.0,558.0,558.0,239.0,309.7773,115.434,292.7695,16.8671,40.9695,558.0,558.0,0.0,0.0,0.0,0.0,-0.2634,2.0226,0.1015,5.0,5.0,2.0,1.0
6419,1.0,1.0,1.0,139.0,179.0,179.0,119.0,800.5226,372.9786,799.9106,4.272,8.0623,179.0,179.0,2.0,15604.0,0.0,1192.0,0.0831,0.2271,0.0107,5.0,8.0,2.0,1.0
6420,1.0,0.0,1.0,179.0,99.0,99.0,219.0,222.2082,220.5924,68.2642,155.7081,147.1207,99.0,99.0,0.0,0.0,0.0,198.0,0.0634,0.0859,0.0091,4.0,2.0,3.0,1.0
6421,1.0,0.0,1.0,179.0,179.0,179.0,179.0,83.5733,148.9505,30.0167,73.27,71.0229,179.0,179.0,0.0,0.0,0.0,0.0,1.1076,0.2931,0.016,6.0,2.0,4.0,1.0
6422,4.0,1.0,0.0,159.0,238.0,914.0,99.0,273.6585,324.0004,350.297,69.7585,162.0069,914.0,228.5,0.0,0.0,0.0,0.0,0.069,0.069,0.0684,6.0,5.0,1.0,1.0
6423,1.0,1.0,0.0,139.0,179.0,179.0,119.0,457.7109,163.7758,495.8246,39.9061,52.5856,179.0,179.0,0.0,0.0,0.0,0.0,0.2015,0.3065,0.0315,7.0,8.0,1.0,0.0
6424,1.0,1.0,0.0,199.0,179.0,179.0,20.0,54.5206,455.2812,61.7171,19.0591,40.5123,199.0,199.0,2.0,1395.0,1.0,577.0,0.6997,-0.1013,0.0226,6.0,4.0,5.0,1.0
6425,1.0,1.0,1.0,139.0,139.0,139.0,179.0,191.3962,88.7764,93.0591,101.8332,98.27,139.0,139.0,1.0,855.0,1.0,298.0,0.1408,0.2288,0.0302,4.0,2.0,2.0,2.0
6426,1.0,1.0,0.0,159.0,179.0,179.0,99.0,378.0559,0.0,401.0199,33.541,45.8312,119.0,119.0,0.0,0.0,0.0,0.0,0.7263,0.7263,0.0196,6.0,9.0,1.0,2.0
6427,1.0,0.0,1.0,219.0,80.0,80.0,159.0,142.6482,94.7629,80.05,66.4172,63.2653,80.0,80.0,1.0,1372.0,1.0,159.0,0.1254,0.1189,0.0069,5.0,3.0,3.0,1.0
6428,1.0,0.0,1.0,139.0,119.0,119.0,219.0,580.5603,110.6345,635.0787,57.0022,31.8904,99.0,99.0,0.0,0.0,0.0,99.0,0.2364,0.2754,0.0085,7.0,5.0,2.0,1.0
6429,1.0,1.0,0.0,80.0,139.0,139.0,139.0,168.5067,191.5731,182.439,39.3859,50.7666,139.0,139.0,0.0,0.0,1.0,0.0,0.1118,0.1118,0.0714,5.0,8.0,1.0,2.0
6430,2.0,0.0,1.0,179.0,159.0,258.0,139.0,846.1575,0.0,908.1767,81.8917,43.5115,676.0,338.0,1.0,517.0,0.0,0.0,0.1168,0.1168,0.0977,4.0,1.0,1.0,2.0
6431,1.0,1.0,0.0,139.0,139.0,139.0,179.0,179.5341,80.7233,226.1084,61.7839,57.1686,139.0,139.0,0.0,0.0,0.0,139.0,0.0781,0.1196,0.0125,5.0,5.0,1.0,1.0
6432,2.0,0.0,1.0,139.0,20.0,219.0,219.0,83.1039,234.2845,42.9535,40.1622,36.9087,219.0,109.5,0.0,0.0,0.0,0.0,1.4076,3.2536,0.0369,6.0,7.0,3.0,1.0
6433,1.0,1.0,0.0,279.0,279.0,279.0,239.0,101.1781,688.5821,46.3249,72.4655,73.6563,279.0,279.0,0.0,0.0,0.0,0.0,0.9995,2.2785,0.0246,8.0,8.0,7.0,1.0
6434,2.0,1.0,0.0,139.0,179.0,338.0,179.0,230.9816,385.5081,299.8133,78.1425,27.0416,338.0,169.0,1.0,418.0,0.0,0.0,0.1052,0.1052,0.067,7.0,5.0,6.0,0.0
6435,1.0,1.0,0.0,80.0,80.0,80.0,99.0,161.834,51.58,158.5213,18.5068,5.5902,80.0,80.0,1.0,99.0,0.0,0.0,-0.1303,0.3742,0.008,6.0,5.0,4.0,0.0
6436,1.0,1.0,0.0,219.0,179.0,179.0,159.0,153.0033,122.501,33.6155,141.0124,141.3515,179.0,179.0,1.0,119.0,0.0,0.0,0.1656,0.2936,0.0165,4.0,3.0,2.0,2.0
6437,1.0,1.0,0.0,258.0,119.0,119.0,358.0,71.9253,216.2279,21.3776,54.3438,50.7568,119.0,119.0,0.0,0.0,0.0,0.0,0.1974,0.3034,0.0153,2.0,5.0,2.0,1.0
6438,1.0,0.0,1.0,159.0,179.0,179.0,99.0,114.6571,174.2326,36.8917,82.1842,81.0139,179.0,179.0,0.0,0.0,0.0,0.0,-0.0469,0.1101,0.0157,8.0,6.0,2.0,1.0
6439,1.0,1.0,0.0,99.0,199.0,199.0,179.0,288.6468,348.023,316.3558,25.9471,47.5105,199.0,199.0,0.0,0.0,0.0,0.0,0.1367,0.5202,0.0364,4.0,7.0,1.0,0.0
6440,1.0,1.0,0.0,278.0,179.0,179.0,119.0,558.2902,193.0784,686.3855,131.4962,138.1059,139.0,139.0,0.0,0.0,0.0,337.0,0.1462,0.1752,0.0195,6.0,4.0,1.0,1.0
6441,2.0,1.0,0.0,99.0,119.0,258.0,199.0,151.8634,222.7128,131.5295,27.9508,36.5308,258.0,129.0,0.0,0.0,0.0,0.0,0.1278,0.1883,0.0588,4.0,1.0,3.0,0.0
6442,1.0,1.0,0.0,80.0,318.0,318.0,99.0,95.7405,196.1842,85.5862,95.6622,85.8735,318.0,318.0,0.0,0.0,0.0,0.0,-0.1645,-0.0835,0.0568,5.0,5.0,1.0,0.0
6443,2.0,1.0,0.0,219.0,179.0,259.0,179.0,136.1112,139.5609,98.0204,51.1566,46.3249,259.0,129.5,0.0,0.0,0.0,0.0,0.3738,0.3893,0.0335,4.0,8.0,2.0,1.0
6444,1.0,1.0,0.0,80.0,179.0,179.0,219.0,121.2322,324.2873,82.0975,44.8386,47.5421,179.0,179.0,0.0,0.0,0.0,0.0,0.0776,0.1296,0.0276,3.0,1.0,3.0,1.0
6445,1.0,0.0,1.0,139.0,358.0,358.0,199.0,164.6003,809.0564,23.6008,141.9877,243.0252,497.0,248.5,2.0,1770.0,0.0,497.0,0.3011,0.3416,0.0436,7.0,2.0,7.0,1.0
6446,1.0,1.0,0.0,219.0,199.0,199.0,80.0,200.6203,188.0106,264.56,80.6381,62.2274,199.0,199.0,0.0,0.0,0.0,418.0,0.2449,0.3014,0.0638,6.0,10.0,1.0,2.0
6447,1.0,1.0,0.0,179.0,139.0,139.0,219.0,164.0732,274.5656,213.0,56.4624,51.4198,139.0,139.0,0.0,0.0,0.0,278.0,0.1469,0.1469,0.0324,4.0,1.0,1.0,0.0
6448,1.0,1.0,0.0,80.0,80.0,80.0,139.0,125.2138,295.4336,108.8118,124.4689,115.5736,80.0,80.0,0.0,0.0,0.0,0.0,0.1955,0.3455,0.0173,9.0,10.0,7.0,0.0
6449,1.0,1.0,0.0,99.0,80.0,80.0,139.0,505.1309,540.389,452.0398,47.8174,43.3417,80.0,80.0,0.0,0.0,0.0,0.0,0.0645,0.0165,0.0177,7.0,2.0,6.0,0.0
6450,1.0,1.0,0.0,99.0,80.0,80.0,119.0,166.5188,0.0,104.3887,54.1202,46.2223,80.0,80.0,0.0,0.0,0.0,0.0,0.6357,0.6357,0.0087,7.0,10.0,3.0,2.0
6451,1.0,1.0,0.0,80.0,139.0,139.0,159.0,289.1133,107.4826,198.0227,93.1585,93.3876,139.0,139.0,0.0,0.0,0.0,139.0,0.0742,0.2537,0.0175,9.0,3.0,5.0,1.0
6452,1.0,0.0,0.0,119.0,219.0,219.0,179.0,262.894,632.4043,188.0479,88.0412,89.1095,219.0,219.0,0.0,0.0,0.0,0.0,0.35,0.361,0.0305,9.0,3.0,8.0,1.0
6453,1.0,1.0,0.0,238.0,100.0,100.0,139.0,75.3077,0.0,37.4833,35.4154,49.0026,100.0,100.0,1.0,139.0,0.0,0.0,0.2847,0.2847,0.0466,4.0,5.0,3.0,2.0
6454,2.0,1.0,0.0,80.0,80.0,219.0,179.0,210.0054,1460.9867,131.1869,85.0779,77.8621,99.0,99.0,1.0,6914.0,1.0,714.0,0.307,0.2405,0.0066,7.0,10.0,6.0,2.0
6455,1.0,1.0,0.0,99.0,139.0,139.0,99.0,329.6673,167.6261,346.2441,22.8965,20.7966,139.0,139.0,0.0,0.0,0.0,139.0,0.1038,0.2988,0.0714,4.0,2.0,2.0,1.0
6456,1.0,1.0,0.0,238.0,119.0,119.0,139.0,141.0,168.2149,81.0,53.6493,51.1566,139.0,139.0,2.0,7117.0,0.0,139.0,-0.0243,0.0752,0.0161,6.0,5.0,6.0,2.0
6457,1.0,0.0,1.0,80.0,80.0,80.0,179.0,502.5062,63.0734,512.001,6.5765,10.6888,80.0,80.0,1.0,398.0,0.0,518.0,0.0845,0.033,0.01,5.0,4.0,2.0,1.0
6458,1.0,1.0,0.0,99.0,100.0,100.0,80.0,239.4394,745.7883,237.6826,7.8262,28.0179,100.0,100.0,0.0,0.0,0.0,0.0,0.1861,0.1476,0.0194,8.0,7.0,7.0,1.0
6459,1.0,1.0,0.0,219.0,179.0,179.0,159.0,448.0784,40.611,431.8854,51.9351,42.8515,199.0,199.0,1.0,119.0,0.0,0.0,0.1636,0.4321,0.0183,4.0,3.0,2.0,2.0
6460,2.0,1.0,0.0,99.0,258.0,397.0,119.0,359.8559,171.2637,242.4046,118.538,91.0934,397.0,198.5,0.0,0.0,0.0,0.0,0.2196,0.1776,0.1129,6.0,6.0,5.0,2.0
